²ÜÐÄÑô	95	89.9	184.9
²Ü³¿Óþ	95	89.7	184.7
²Ü°ÂÐù	92	92.7	184.7
²Ü×ÏÜ°	88	96.6	184.6
²Ü²ÊÜ°	88	96.6	184.6
²ÜÎ°Éú	99	85.4	184.4
²Ü°¬îÚ	96	88.4	184.4
²ÜÊÀ×Ú	90	94.4	184.4
²ÜÒ¶Çé	99.5	84.7	184.2
²ÜÎ¿È»	99.5	84.7	184.2
²ÜÎÀÈ»	99.5	84.7	184.2
²ÜÀÚÈ»	99.5	84.7	184.2
²ÜÒÝÈ»	99.5	84.7	184.2
²ÜÉú	94	90.2	184.2
²ÜÊ¾	94	90.2	184.2
²ÜÐ¡Î°	95	89.1	184.1
²ÜË¶öÎ	97.5	86.6	184.1
²Ü«`°Ó	97.5	86.6	184.1
²ÜÎ¬È»	99	85.0	184.0
²ÜµtÈ»	99	85.0	184.0
²ÜÎóÈ»	99	85.0	184.0
²ÜÓëÈ»	99	85.0	184.0
²ÜæÌÈ»	99	85.0	184.0
²Üçþ	95	88.6	183.6
²ÜÒâ	95	88.6	183.6
²Ü°Â	95	88.6	183.6
²ÜÓº	95	88.6	183.6
²ÜÖÛ	93.5	90.1	183.6
²ÜÔÃÔ²	95	88.4	183.4
²ÜÎ°²¬	95	88.4	183.4
²Ü½õ«h	101	82.4	183.4
²Üîì°²	97.5	85.9	183.4
²Üî¸°Â	95	88.4	183.4
²Ü½õâù	101	82.4	183.4
²ÜÒ»ÖÛ	97.5	85.8	183.3
²Ü¾û«h	95	88.3	183.3
²ÜÊ¤ÓÂ	95	88.3	183.3
²ÜÈ»ÍÞ	95	88.3	183.3
²ÜÑÓÍ­	96	87.1	183.1
²Ü°®ÙÒ	97.5	85.5	183.0
²ÜÐ¡¸Õ	88	94.9	182.9
²ÜÐ¡Ù»	88	94.9	182.9
²ÜÏÏÔ¥	97.5	85.4	182.9
²ÜÅàÈå	97.5	85.4	182.9
²ÜöÎÔÃ	92	90.9	182.9
²ÜÓÆÓÆ	92	90.9	182.9
²ÜÓðÉº	101	81.9	182.9
²ÜÓîå·	101	81.9	182.9
²ÜÜ²Ðù	92	90.7	182.7
²ÜÏé³¬	88	94.5	182.5
²ÜÃúÜ²	99	83.5	182.5
²ÜÎÀ´º	97	85.5	182.5
²Üï¯	94	88.5	182.5
²Ü½£	94	88.5	182.5
²Ü±µ	94	88.5	182.5
²ÜË¬È»	88	94.5	182.5
²ÜìºË¹	88	94.5	182.5
²ÜÏé¿¢	88	94.5	182.5
²ÜÉÜÈ»	88	94.5	182.5
²ÜÏéË³	88	94.5	182.5
²ÜÎÊÈ»	88	94.5	182.5
²ÜÔÃÈ»	88	94.5	182.5
²ÜÏéÈ»	88	94.5	182.5
²Ü³çÈ»	88	94.5	182.5
²Ü³¿È»	88	94.5	182.5
²ÜÐÇÜ²	95	87.4	182.4
²ÜË¼Ü²	95	87.4	182.4
²ÜÎ¡Î°	92	90.3	182.3
²ÜÛ¿Óî	96	86.3	182.3
²ÜË¼Ô½	95	87.2	182.2
²ÜÒªÈ»	95	87.2	182.2
²Ü«hÍ¯	95	87.2	182.2
²ÜË§á°	95	87.2	182.2
²ÜÐÇÏè	95	87.2	182.2
²ÜÓíÈ»	95	87.2	182.2
²ÜÓÄÈ»	95	87.2	182.2
²Ü¿üÈ»	95	87.2	182.2
²ÜÓÂÈ»	95	87.2	182.2
²ÜÓí¾û	95	87.2	182.2
²ÜË§Ïè	95	87.2	182.2
²ÜâùÈ»	95	87.2	182.2
²ÜÓíÏó	95	87.2	182.2
²Ü´ºá°	95	87.2	182.2
²ÜÐÅÏè	95	87.2	182.2
²ÜÈµÈ»	88	94.2	182.2
²ÜÎ¡È»	95	87.1	182.1
²Ü½õ¾ù	97	85.1	182.1
²ÜÔöÓî	94	88.1	182.1
²ÜÓèÒä	92	89.9	181.9
²Ü°ÂÏé	95	86.7	181.7
²Üëéæç	92.5	89.2	181.7
²Ü°Â³¿	95	86.7	181.7
²ÜÈ»Î°	95	86.6	181.6
²ÜÔðÜ²	95	86.6	181.6
²ÜÒÀ	98	83.5	181.5
²ÜÍú	98	83.5	181.5
²ÜÑÒ	98	83.5	181.5
²ÜÒÁ¾²	97	84.5	181.5
²ÜÐÄ«h	95	86.3	181.3
²ÜÐÄâù	95	86.3	181.3
²Ü×Îâù	100	81.3	181.3
²ÜÐÁâù	100	81.3	181.3
²ÜÑÓÐÇ	100	81.3	181.3
²Ü°²È»	99.5	81.7	181.2
²ÜÓîÈ»	99.5	81.7	181.2
²ÜÒÁÈ»	99.5	81.7	181.2
²ÜÒàÈ»	99.5	81.7	181.2
²ÜÒÙÈ»	99.5	81.7	181.2
²ÜµØÈ»	99.5	81.7	181.2
²ÜÓðÈ»	99.5	81.7	181.2
²ÜÓÐÈ»	99.5	81.7	181.2
²Ü°²Í¯	99.5	81.7	181.2
²Ü·»	98.5	82.7	181.2
²ÜçøÑÞ	94.5	86.6	181.1
²Ü¿¥ÉÉ	93	88.1	181.1
²ÜöÎÑô	95	86.0	181.0
²ÜÜ°Ü²	95	85.9	180.9
²Ü°ÂÒ»	92	88.6	180.6
²ÜÑÞ²ý	95	85.6	180.6
²ÜöÎÑÒ	95	85.6	180.6
²ÜÔ²Ô²	96	84.4	180.4
²Ü°Â°Á	96	84.4	180.4
²ÜÒÀÒÀ	97	83.2	180.2
²ÜÑÒÑÒ	97	83.2	180.2
²Üî£ÐÇ	88	92.1	180.1
²ÜÈðË¼	88	92.1	180.1
²ÜÒÔÈ»	99.5	80.5	180.0
²ÜÈð½ð	88	92.0	180.0
²ÜÓîÐù	98	81.9	179.9
²ÜÖæçâ	96	83.9	179.9
²ÜÜ²È»	95	84.9	179.9
²Ü½£Î°	101	78.7	179.7
²ÜÏÈ·æ	90	89.7	179.7
²ÜÔ¿	94	85.6	179.6
²Ü²ÅÈË	92	87.6	179.6
²ÜÒ¶âù	94	85.5	179.5
²ÜÓî³¿	99.5	80.0	179.5
²ÜçøÜ²	96	83.5	179.5
²ÜæÌè¬	96	83.5	179.5
²Ü³ÐÐù	98.5	80.9	179.4
²Ü½ðÈÝ	98.5	80.9	179.4
²Ü²ýÈÝ	98.5	80.9	179.4
²ÜÔÏÖÉ	92	87.3	179.3
²Üâùá°	92	87.2	179.2
²ÜâùÏè	92	87.2	179.2
²ÜÐÄâã	92	87.2	179.2
²ÜÓíÏè	92	87.2	179.2
²ÜÈçÏÉ	90	89.2	179.2
²ÜË¬	88	91.2	179.2
²ÜÔÃ	88	91.2	179.2
²Üî¸	88	91.2	179.2
²Ü«˜	88	91.2	179.2
²Ü³ç	88	91.2	179.2
²Ü³¿	88	91.2	179.2
²Ü¾²æµ	97	82.1	179.1
²ÜÕæÒä	97.5	81.6	179.1
²ÜÊéÑô	97.5	81.6	179.1
²ÜÊéÔµ	99	80.0	179.0
²ÜÕæÒ¶	99	80.0	179.0
²ÜÈÝö¦	99	80.0	179.0
²ÜÑÞ	96	83.0	179.0
²ÜÒ»Ã¾	97.5	81.4	178.9
²ÜÒ»¼ü	97.5	81.4	178.9
²ÜµÃµÃ	88	90.9	178.9
²ÜÐÄÔÃ	92	86.9	178.9
²ÜÖÓôË	90.5	88.4	178.9
²Ü³¿ÔÃ	88	90.9	178.9
²ÜÉÜ³¿	88	90.9	178.9
²Üî£Å¡	88	90.8	178.8
²Üè¤éD	88	90.8	178.8
²Ü´ºÑà	99	79.8	178.8
²ÜË§ºâ	99	79.8	178.8
²ÜË¼ÈÚ	99	79.8	178.8
²Üî£°¿	88	90.8	178.8
²ÜÜ°âù	95	83.7	178.7
²Ü°ÂÔË	92	86.7	178.7
²ÜÐÇÓî	99	79.5	178.5
²ÜÈáÓð	99	79.5	178.5
²ÜË¼Óî	99	79.5	178.5
²ÜâùÈç	99	79.5	178.5
²Ü³¬Ô£	92	86.5	178.5
²ÜÒ»öÌ	95	83.4	178.4
²Ü³¿Ï¦	88	90.4	178.4
²ÜÔÃ³½	97.5	80.9	178.4
²ÜÐùÕý	99	79.4	178.4
²ÜÊü³½	97.5	80.9	178.4
²ÜÏ¦ÏÉ	90.5	87.8	178.3
²Ü¿ùÈ»	95	83.3	178.3
²ÜðÍÈ»	95	83.3	178.3
²ÜÜ°á°	95	83.3	178.3
²ÜÐ¡ÐÂ	92	86.2	178.2
²ÜÓîÏè	96.5	81.7	178.2
²ÜÓðá°	96.5	81.7	178.2
²ÜÈýçý	92	86.2	178.2
²ÜÏ¦	88	90.1	178.1
²ÜÉÏ	88	90.1	178.1
²ÜØ²È»	99	78.8	177.8
²ÜÓèÊ¢	99	78.8	177.8
²ÜÓèÈ»	99	78.8	177.8
²ÜÓèË³	99	78.8	177.8
²ÜÓÑÈ»	99	78.8	177.8
²ÜÐÄá°	99	78.8	177.8
²ÜÒ»Ãª	97.5	80.1	177.6
²ÜÒ»Îý	97.5	80.1	177.6
²Ü½ð«h	98.5	79.1	177.6
²ÜÑÇÇï	98.5	79.1	177.6
²Ü½ðâù	98.5	79.1	177.6
²ÜÃúÈÀ	95	82.6	177.6
²ÜÔ¶È»	96	81.5	177.5
²ÜÓ¦È»	96	81.5	177.5
²ÜÓÅÈ»	96	81.5	177.5
²Ü‚ÆÑô	97.5	79.9	177.4
²Ü³¿Ñô	97.5	79.9	177.4
²ÜæÌÈð	97.5	79.9	177.4
²ÜË¶Ãú	97.5	79.9	177.4
²Ü½ðÊó	89	88.4	177.4
²ÜÒîØ©	97.5	79.8	177.3
²Ü³¿Óð	97.5	79.8	177.3
²Ü³¿ÓÐ	97.5	79.8	177.3
²Ü³¿Óî	97.5	79.8	177.3
²ÜÊüÓð	97.5	79.8	177.3
²Üæ«ËÂ	97.5	79.8	177.3
²Ü²Ê°²	97.5	79.8	177.3
²Ü³¿Òà	97.5	79.8	177.3
²ÜÏéÓî	97.5	79.8	177.3
²Üæ«Èç	97.5	79.8	177.3
²ÜÒî³¼	97.5	79.8	177.3
²Ü¶÷È»	95	82.2	177.2
²ÜêÌÈ»	95	82.2	177.2
²ÜªÈ»	95	82.2	177.2
²ÜÐùÈ»	95	82.2	177.2
²ÜÒæÈ»	95	82.2	177.2
²ÜÉóÈ»	92.5	84.7	177.2
²ÜÈñÈ»	92.5	84.7	177.2
²Ü½£È»	92.5	84.7	177.2
²Üæ÷	91.5	85.6	177.1
²ÜÉØè¶	90.5	86.6	177.1
²ÜÈðöÎ	90.5	86.6	177.1
²Üî£öÎ	90.5	86.6	177.1
²ÜÒÀ³¿	96	81.0	177.0
²ÜÉØÈ»	92	85.0	177.0
²ÜîýÈ»	92	85.0	177.0
²ÜÊµÈ»	92	85.0	177.0
²Ü³ÏÈ»	92	85.0	177.0
²ÜÈð³¬	92	85.0	177.0
²ÜÈðÈ»	92	85.0	177.0
²Üî£È»	92	85.0	177.0
²ÜËÙÈ»	92	85.0	177.0
²ÜÆëÈ»	92	85.0	177.0
²ÜÒøÈ»	92	85.0	177.0
²ÜÃúÈ»	92	85.0	177.0
²ÜÇ§Ô¥	95	81.9	176.9
²ÜïÔ¿Ì	88	88.8	176.8
²ÜÔÏÎ¤	94.5	82.2	176.7
²ÜÔÏâù	94.5	82.2	176.7
²ÜÓíÐÂ	95	81.6	176.6
²ÜâùÐÂ	95	81.6	176.6
²ÜÉ°»°	95	81.6	176.6
²Üìã	88	88.6	176.6
²ÜîÚ	88	88.6	176.6
²ÜÓä	88	88.6	176.6
²Üç¯	88	88.6	176.6
²ÜôÓ	88	88.6	176.6
²ÜÐÂ	88	88.6	176.6
²ÜÔ½È»	95	81.4	176.4
²ÜÒ»´¨	95	81.4	176.4
²ÜÎ©È»	95	81.4	176.4
²ÜÎªÈ»	95	81.4	176.4
²ÜÐÄÜ²	99	77.4	176.4
²ÜÈ»Ïè	95	81.4	176.4
²ÜôâÈ»	95	81.4	176.4
²ÜÏèÈ»	95	81.4	176.4
²Ü¿ÀÐù	95.5	80.9	176.4
²Ü½õÐû	94	82.4	176.4
²Ü³¿êÑ	88	88.4	176.4
²Ü³¿îÚ	88	88.4	176.4
²Ü³¿Ô£	88	88.4	176.4
²Ü²ÊÐÂ	88	88.4	176.4
²ÜÖÜÑ¡	91.5	84.8	176.3
²Ü×ÎöÎ	89	87.3	176.3
²Ü³ÉöÎ	89	87.3	176.3
²ÜÈ»Ç½	95	81.2	176.2
²Ü½ð½ð	93	83.2	176.2
²Üæ©æ©	93	83.2	176.2
²Ü¸ýÇà	93	83.2	176.2
²ÜöÎéD	88	88.1	176.1
²ÜÔË²ý	97	79.1	176.1
²Ü½õÀ¤	97	79.1	176.1
²ÜÑà²ý	97	79.1	176.1
²Ü×ÎÃú	89	87.1	176.1
²Ü³ÉÃú	89	87.1	176.1
²ÜÐÁÈð	89	87.1	176.1
²Üì§Ãú	90.5	85.5	176.0
²ÜÐÂÃú	90.5	85.5	176.0
²ÜîÚÃú	90.5	85.5	176.0
²ÜÐÂÈð	90.5	85.5	176.0
²ÜÑÞöÎ	97.5	78.4	175.9
²ÜÎ÷å·	94	81.9	175.9
²ÜÏèÒ¿	99	76.8	175.8
²ÜÏèËÐ	99	76.8	175.8
²ÜÏèìù	99	76.8	175.8
²ÜÏèÙ×	99	76.8	175.8
²ÜÏèÕç	99	76.8	175.8
²ÜÏèåÐ	99	76.8	175.8
²ÜÏèÈð	99	76.8	175.8
²Ü³½È»	96	79.7	175.7
²Üè¤¼ø	92	83.5	175.5
²ÜÓíÓî	96	79.5	175.5
²ÜÕýÏé	94	81.5	175.5
²ÜÜ°°¬	97.5	77.8	175.3
²Ü³É³¼	89	86.3	175.3
²ÜÓþìÇ	79	96.3	175.3
²Ü´ºÈ»	88	87.2	175.2
²ÜË§È»	88	87.2	175.2
²ÜÐÔÈ»	88	87.2	175.2
²ÜË¼È»	88	87.2	175.2
²ÜÇïÈ»	88	87.2	175.2
²ÜË¼¾û	88	87.2	175.2
²ÜÐÅÈ»	88	87.2	175.2
²ÜË¼Ë³	88	87.2	175.2
²ÜÔòÈ»	88	87.2	175.2
²ÜÐÇÈ»	88	87.2	175.2
²ÜË¼Ë¹	88	87.2	175.2
²ÜË¼³¯	88	87.2	175.2
²ÜË¼ÉÆ	88	87.2	175.2
²ÜË¼¿¢	88	87.2	175.2
²Ü³½¿¥	96	79.0	175.0
²Ü³½ôË	96	79.0	175.0
²ÜÓè	96	78.8	174.8
²ÜÊé³¿	88	86.7	174.7
²ÜÒ»Ò»	92	82.7	174.7
²ÜÓíÃú	95	79.7	174.7
²ÜÇïË¶	95	79.7	174.7
²ÜîÚ¾²	88	86.7	174.7
²ÜÓÂ³Ï	95	79.7	174.7
²ÜÑÇÓÂ	95.5	79.1	174.6
²Ü¾ûÔÃ	88	86.6	174.6
²Ü³¬²ú	88	86.6	174.6
²Üæ©	91	83.5	174.5
²Ü½ð	91	83.5	174.5
²Ü³å	91	83.5	174.5
²ÜÇà	91	83.5	174.5
²ÜÔ²æÂ	79	95.3	174.3
²Ü´óÎª	79	95.3	174.3
²ÜÆéÒÙ	94.5	79.8	174.3
²Ü×÷¶È	93	81.3	174.3
²ÜÈÊ´º	88	86.3	174.3
²ÜÕæ°¬	97.5	76.7	174.2
²ÜÕæ°®	95	79.2	174.2
²Ü½õÑô	97	77.2	174.2
²ÜÐìÍú	97.5	76.7	174.2
²ÜÔÙÈ»	92.5	81.7	174.2
²Ü´æÈ»	92.5	81.7	174.2
²ÜÏÈÈ»	92.5	81.7	174.2
²ÜÊ½È»	92.5	81.7	174.2
²Ü×ô	91.5	82.7	174.2
²Ü×³	91.5	82.7	174.2
²Üæ­«h	97.5	76.6	174.1
²ÜÑÞ´º	95	79.0	174.0
²ÜÒÒÁé	79	94.9	173.9
²ÜÔ½	95	78.7	173.7
²Ü»Æ	95	78.7	173.7
²ÜÏè	95	78.7	173.7
²ÜÎýÐù	101	72.7	173.7
²ÜÒ»Ó«	79	94.6	173.6
²ÜÒ»È½	79	94.6	173.6
²ÜÒ»Äþ	79	94.6	173.6
²ÜÓ¤	98.5	75.1	173.6
²ÜÎ¾Äþ	79	94.6	173.6
²ÜÑô	98.5	75.1	173.6
²ÜÓÅ	98.5	75.1	173.6
²ÜÓèÐù	92	81.6	173.6
²Ü°ÂÒÁ	92	81.5	173.5
²ÜÐÞÒØ	97.5	75.8	173.3
²Ü³ËÓÓ	97.5	75.8	173.3
²Üæ«Áù	79	94.2	173.2
²ÜÕ¼³¬	92.5	80.5	173.0
²ÜÕ¼È»	92.5	80.5	173.0
²ÜÕýÈ»	92.5	80.5	173.0
²ÜÊÀÈ»	92.5	80.5	173.0
²ÜÑÞÑÞ	94.5	78.4	172.9
²ÜÇà´ä	89	83.9	172.9
²Ü¼øÈ»	88	84.9	172.9
²ÜÏèíÛ	96	76.8	172.8
²ÜÏËÏË	92	80.8	172.8
²ÜîÚÜ°	88	84.8	172.8
²ÜË¶Áþ	75	97.7	172.7
²Ü¾ûÔ¿	90.5	82.1	172.6
²Üê»Ô¶	80	92.6	172.6
²ÜÊÌÑô	80	92.6	172.6
²ÜöÎÛï	95	77.4	172.4
²Ü½ðå·	91.5	80.9	172.4
²Ü½ð´¿	91.5	80.9	172.4
²ÜÒ»¶þ	75	97.3	172.3
²ÜÒ»¶¡	75	97.3	172.3
²ÜöÎÓè	97.5	74.7	172.2
²ÜÕ½·æ	90	82.1	172.1
²Ü½õÔ½	99.5	72.6	172.1
²ÜÑàÈ»	99.5	72.6	172.1
²ÜÔËÈ»	99.5	72.6	172.1
²Üå·ôË	90.5	81.6	172.1
²ÜÑÇÄÐ	80	92.1	172.1
²ÜÑ¾ÄÝ	75	97.1	172.1
²ÜÊé½£	92	80.0	172.0
²ÜöÎÈð	90.5	81.5	172.0
²ÜöÎî£	90.5	81.5	172.0
²ÜöÎ	89	83.0	172.0
²Ü°®ÄÝ	75	97.0	172.0
²Ü×Ïˆ	95	76.9	171.9
²ÜË³Ü²	95	76.9	171.9
²ÜÈ»¸Õ	88	83.9	171.9
²ÜÓíå·	95	76.7	171.7
²Ü´º³Ç	95	76.7	171.7
²ÜÓíîÈ	95	76.7	171.7
²Ü½ðöÎ	89	82.7	171.7
²ÜÜ°Èá	88	83.7	171.7
²Ü°²Í®	77	94.7	171.7
²ÜÎýÕý	90	81.6	171.6
²Ü¾²Ò»	99.5	72.0	171.5
²ÜÒ»ÕÜ	75	96.5	171.5
²ÜÒ»Õä	75	96.5	171.5
²ÜÓ½È»	96	75.5	171.5
²ÜÑÇÈ»	96	75.5	171.5
²ÜÀ¤È»	96	75.5	171.5
²ÜÌ¹È»	96	75.5	171.5
²ÜÒÀÈ»	96	75.5	171.5
²ÜË¼Èç	92	79.5	171.5
²ÜÒÔÂ×	81	90.5	171.5
²ÜÈ½¶÷	81	90.5	171.5
²ÜÈ½ÈÝ	81	90.5	171.5
²ÜÈ½Ðù	81	90.5	171.5
²ÜÓÛ³¬	96	75.5	171.5
²ÜÎ°ÄÈ	75	96.4	171.4
²ÜËØÏÉ	92	79.4	171.4
²ÜÉÆÈË	88	83.4	171.4
²ÜÈ½À¤	77	94.4	171.4
²ÜÍñÁá	75	96.4	171.4
²ÜÕñÐù	75	96.4	171.4
²ÜÐ¡Á¦	74	97.3	171.3
²ÜÜ°È»	88	83.3	171.3
²ÜÓðµ¦	81	90.3	171.3
²ÜÒàè¯	81	90.3	171.3
²ÜÈ½Ò»	81	90.2	171.2
²Ü«hâù	94.5	76.6	171.1
²ÜÓèÃú	97.5	73.5	171.0
²ÜÐÄË¶	97.5	73.5	171.0
²Ü³¬Óî	97.5	73.5	171.0
²ÜÈ»Òà	97.5	73.5	171.0
²ÜÔ¥	100.5	70.5	171.0
²ÜÑà	100.5	70.5	171.0
²ÜÓÐ¿¡	81	89.9	170.9
²ÜÜ°Óî	99	71.9	170.9
²Üª	95	75.9	170.9
²ÜÒæ	95	75.9	170.9
²ÜÔ¬	95	75.9	170.9
²ÜÜ«	95	75.9	170.9
²ÜÓý	95	75.9	170.9
²ÜÎÌ	95	75.9	170.9
²ÜÈ»¾ù	95	75.9	170.9
²ÜÐ¡Ãú	90.5	80.3	170.8
²ÜÐ¡è¤	90.5	80.3	170.8
²ÜÉÙÈ»	92	78.8	170.8
²ÜÐÄÈ»	92	78.8	170.8
²ÜÐÄã²	92	78.8	170.8
²ÜÊ¿Ãú	90.5	80.3	170.8
²Ü½õÉ½	97	73.6	170.6
²Ü½ðÇï	91.5	79.1	170.6
²Üè¤Ü°	88	82.6	170.6
²Ü´ä°²	95	75.5	170.5
²ÜÒ»½ð	95	75.5	170.5
²ÜÒÁÏ¦	97	73.5	170.5
²ÜÃúÓî	95	75.5	170.5
²Ü¿¥È»	89	81.5	170.5
²ÜÀÉÉå	74	96.5	170.5
²Ü³ç¿¥	90.5	79.9	170.4
²Ü´ä´ä	90.5	79.9	170.4
²ÜÒøÃú	90.5	79.9	170.4
²ÜÖÜÔÊ	96	74.3	170.3
²ÜöÎÈ»	92	78.3	170.3
²ÜöÎÊ¢	92	78.3	170.3
²Ü½õÔÃ	92.5	77.8	170.3
²Ü×ÏÈç	90.5	79.8	170.3
²ÜÐ¦È»	88	82.2	170.2
²Ü¿¥³¼	89	81.2	170.2
²ÜÊ±È»	88	82.2	170.2
²Ü×æÍ¯	88	82.2	170.2
²Ü¾þÈ»	88	82.2	170.2
²ÜÐÞÈ»	88	82.2	170.2
²ÜÊ¦È»	88	82.2	170.2
²ÜîÈÈ»	88	82.2	170.2
²Üå·È»	88	82.2	170.2
²Ü×æÈ»	88	82.2	170.2
²Ü´¿È»	88	82.2	170.2
²ÜÊéÈ»	88	82.2	170.2
²Ü¹âÔ¶	77	93.1	170.1
²ÜÊæÐÄ	92	78.1	170.1
²ÜÈ»ÐÄ	92	78.1	170.1
